"zipcode","above_poverty","active_commuting","automobile_access","bachelorsed","census_response","clean_enviroment","diesel_PM","economic","education","employed","H2O_contam","healthcare_access","homeownership","house_repair","housing","hpi_score","insured","neighborhood","own_severe","ozone","park_access","per_capita_income","pm25","rent_severe","retail","social","transportation","tree_canopy","uncrowded","voting"
95316,0.676769120800572,0.00977443609022556,0.98,0.151162790697674,0.7151940529778,-0.796296466006973,0.0694731903604,-0.016925659315565,0.0271456932370666,0.651,976.19398257961,0.0395611925248993,0.714796602592758,0.999316281827588,0.0273882015254721,0.045567178,0.944580677,-0.0293900923341286,0.0558264256480138,0.056047732661,0.441534047438882,28816,11.693596546581,0.273036594679322,0.291146817664292,0.0619948522191189,-0.00997087911010016,0.0508837990577,0.930263746,0.844304267938626
95386,0.644501278772379,0.0115702479338843,0.965,0.0883935434281322,0.681066157184405,-0.54886768248736,0.0342273110447,-0.222452119376301,-0.0581055355813933,0.626,891.81920216566,0.0253393510104947,0.671246319921492,0.99317919495909,0.0135994173748926,-0.310796375,0.923191525,-0.0116732101221433,0.102845092008316,0.054751988487,0.62545970287195,23115,10.913470379326,0.150425153414382,0.959578686463119,-0.016753186447283,-0.00829516185925767,0.086140555869,0.837749428,0.770615968606763
96041,0.548398091342877,0.00151515151515152,0.896,0.133459536204449,0.23,1.53626228903363,0.000884251,-0.452489902051484,-0.157170717265865,0.557,95.0877193,-0.100271318717545,0.63808025177026,0.975206611570248,0.00972739539740347,-0.982901215,0.740791269,0.064060568764953,0.116279069767442,0.04038527,0.862479871175523,22738,4.020511765,0.211267605633803,0.027665290279236,-0.402920389418256,-0.0584886578467935,0.407119441,0.961447679,0.653557729662401
93291,0.611406950672646,0.0195439739413681,0.959,0.229286312083345,0.697848939206859,-1.01109572864061,0.156471660978352,-0.218232589673977,-0.0780919433044784,0.656,670.196627437653,-0.00916090570439003,0.608583395490275,0.994900456894266,0.00215518692381087,-0.429650125,0.883111782,-0.0174676837157276,0.130048702893439,0.0633175166020314,0.633656873658823,25739,14.4447229525259,0.304518333323044,2.56816842621282,-0.0493045862014703,-0.00853066325733663,0.0479281107937827,0.936657295,0.713557255179899
93271,0.809600645421541,0.0397219463753724,0.996,0.506569343065693,0.450787995247062,-0.430552757689998,0.004026647,-0.0188936068261715,-0.137699196772872,0.712,863.1112909,0.0174942819508212,0.825932504440497,0.981818181818182,0.0181905676231111,-0.214629994,0.94279661,-0.00433904931875976,0.126506024096386,0.06473142,0.363477246207701,37160,8.340745366,0.25,0.0296456327728402,-0.104037902329148,0.00917485856278223,0.201001423,0.994671403,0.854655555455204
93003,0.764617095646648,0.0485046269390675,0.936,0.371743625086148,0.79910302645213,0.254316215066613,0.159799845474034,0.0462039082227453,0.0123875872482637,0.728,558.52925549405,0.0262526688887084,0.574946744947264,0.981917742891288,0.0122886810611794,0.207422611,0.931155036,-0.00282998323101182,0.104059756830262,0.0429147329738295,0.857916989304351,38926,8.83195554095011,0.219917587053982,6.04704054192168,0.130750564144333,-0.01261297584072,0.0448092537605807,0.971631943,0.862047698202243
93041,0.62435027750859,0.0605746828889464,0.966,0.200153031945419,0.671265532945681,0.190035115848354,0.22385240119722,-0.2301375656198,-0.069700874025964,0.624,604.467675668237,-0.0360635300031346,0.456757136830263,1,-0.00470570560408297,-0.354862142,0.817556453,-0.00524068231331576,0.16863109263646,0.0414234380678068,0.843424377954389,24631,8.78403309511571,0.233774805930127,5.9083343390129,-0.0300418233702929,0.00998851019898453,0.0372339359872987,0.889326396,0.761661296852063
94609,0.713107045143639,0.51059854853776,0.798,0.57676778699258,0.733711747452975,0.636588878295376,0.607592309918508,0.253746245251382,0.122495350321229,0.844,110.4123824,0.0218153719851824,0.294402420574887,0.989445647015511,-0.00376457401469238,0.62373414,0.910579485,0.00444386413608623,0.15467548406841,0.02937227,0.861606591675559,50970,9.56594786962284,0.212288868051525,12.2296884633951,0.0514486608470319,0.122573233874163,0.0556154719273073,0.948764498,0.814554814736372
94606,0.60632183908046,0.335275180131841,0.807,0.366524483876472,0.680311865089286,0.819703501242558,0.3840474826789,-0.0272623938861538,0.0163247449113911,0.77,110.4123824,-0.00265596551584879,0.204390563564876,0.981154091944141,-0.0250855489404489,0.000620761,0.889990645,0.00667157975241162,0.12377148898579,0.02937227,0.999916594384844,32420,9.5779500415188,0.287354433050408,4.95052146677404,-0.0503490370322754,0.0304148763763842,0.0573790935171,0.884600262,0.727291032455924
94702,0.774955277280859,0.475465101760519,0.834,0.63992464086663,0.77756183692112,0.981311117351451,0.249887203417142,0.173236632499392,0.167830935245031,0.769,110.4123824,0.0405673937244767,0.465795439391919,0.993188747362039,0.0123687081121562,0.677214698,0.958107487,0.00783243324782441,0.0931947817259411,0.02937227,1,50356,9.14030411973697,0.24620500564723,7.11452146193298,0.0932314865428141,0.125597896807064,0.0544780845831583,0.976130151,0.831486806759137
94539,0.942862863591685,0.0851074171284145,0.98,0.730980656536846,0.850531591177815,0.634797708733969,0.31982011910229,0.315776934112969,0.16948590150993,0.741,224.966706655614,0.0564434186504953,0.821483771251932,0.99345293560921,0.044132441680616,0.790439918,0.978143884,-0.00106965845448955,0.0686442114457714,0.0394390946685331,0.871959717364789,65691,8.42523462953025,0.0863405514687017,1.85581059002415,0.151468303901564,0.03425091460555,0.0667500129996,0.953275473,0.844881375279395
94588,0.932772657656447,0.184318628326487,0.973,0.666458414681765,0.825252627442521,0.387178287189789,0.292313099049205,0.357200428983778,0.171630295213384,0.773,406.321461392319,0.0563171570968694,0.676335174953959,0.995000485306935,0.0344211984241826,0.876236692,0.9767923,0.0172904238549857,0.0802168176287916,0.0418995502280228,0.982073629391174,64987,8.45714627668647,0.125307828228536,9.6563406374869,0.149423153726262,0.0734502591661974,0.0972039316326633,0.966390424,0.863971725604707
94568,0.916712722449431,0.16528894281814,0.963,0.650940447037983,0.788970164922563,0.416110110296874,0.310780424782878,0.257419176041186,0.124776381164289,0.77,371.231341822382,0.0495786723899188,0.628027867095391,0.995716048773357,0.0325377306146689,0.651895994,0.964715084,-0.00999543674327277,0.0528923890032472,0.0417035853475348,0.666081454556844,60320,8.46330602339114,0.154504882188063,4.02591689982007,0.112926979439174,0.0640167130637689,0.0707711532045204,0.960557342,0.847443204521562
94610,0.810895921902063,0.365607252075142,0.916,0.701045482295482,0.808248215234545,0.891123102415644,0.3049563386349,0.390466987502503,0.203083450400652,0.84,110.4123824,0.0435161886455363,0.36381565971994,0.993980741376853,0.010751617741065,0.991490849,0.957299843,0.0303720039621457,0.112989232812515,0.02937227,1,69544,9.5251373337832,0.204254253317694,12.0487754004556,0.141718274332624,0.120220739344404,0.1487973920751,0.967457761,0.86852883586342
94707,0.931820121170748,0.326709893327756,0.977,0.856925749023013,0.878225038629313,1.14661579281964,0.0792243339631963,0.547476877080724,0.215552602295293,0.817,110.4123824,0.0612935630930487,0.842496899545267,0.989132878556657,0.0393574023765429,1.334633489,0.984948726,0.0526448576752929,0.0695823003713325,0.02937227,0.902804834474058,91958,8.93003571853175,0.163989804291095,5.45886681888976,0.20951794756477,0.142349904707187,0.315855566826783,0.994005788,0.897017627684695
